"postcode","street","town","country"
3320,BETTEMBOURG (RUE DE) N° PAIR 24-998,BERCHEM,LUXEMBOURG
3320,BETTEMBOURG (RUE DE) N° IMPAIR 37-999,BERCHEM,LUXEMBOURG
3320,BETTEMBOURG (RUE DE) N° PAIR 2-22,BIVANGE,LUXEMBOURG
3320,BETTEMBOURG (RUE DE) N° IMPAIR 1-35,BIVANGE,LUXEMBOURG
3321,LIVANGE (RUE DE),BERCHEM,LUXEMBOURG
3321,ROMERO (RUE OSCAR),BERCHEM,LUXEMBOURG
3321,ADAM (RUE HANS),BERCHEM,LUXEMBOURG
3321,MECKENHECK (RUE),BERCHEM,LUXEMBOURG
3321,KRAIZHIEL (RUE),BERCHEM,LUXEMBOURG
3321,TREESCHHECK (RUE),BERCHEM,LUXEMBOURG
3321,BOIS (RUE DU),BERCHEM,LUXEMBOURG
3321,COIN (RUE DU),BERCHEM,LUXEMBOURG
3321,KOPECHT (RUE),BERCHEM,LUXEMBOURG
3321,MONTEE (RUE DE LA),BERCHEM,LUXEMBOURG
3321,CHEMIN DE FER (RUE DU),BERCHEM,LUXEMBOURG
3321,FER (RUE DU CHEMIN DE),BERCHEM,LUXEMBOURG
3322,GARE (RUE DE LA),BIVANGE,LUXEMBOURG
3322,FORGE (RUE DE LA),BIVANGE,LUXEMBOURG
3322,MAROLDT (RUE LEON),BIVANGE,LUXEMBOURG
3322,POSTE (RUE DE LA),BIVANGE,LUXEMBOURG
3323,SCHORTGEN (RUE JEAN),BIVANGE,LUXEMBOURG
3323,KOCKELSCHEUER (RUE DE),BIVANGE,LUXEMBOURG
3324,WEBER (RUE ALOYSE),BIVANGE,LUXEMBOURG
3324,MICHEL (RUE LOUISE),BIVANGE,LUXEMBOURG
3324,CHAMPS (RUE DES),BIVANGE,LUXEMBOURG
3324,JARDINS (RUE DES),BIVANGE,LUXEMBOURG
3324,STEICHEN (RUE EDWARD),BIVANGE,LUXEMBOURG
3325,AIRE DE BERCHEM (AUTOROUTE),BERCHEM,LUXEMBOURG
3325,DE BERCHEM (AUTOROUTE AIRE),BERCHEM,LUXEMBOURG
3325,BERCHEM (AUTOROUTE AIRE DE),BERCHEM,LUXEMBOURG
3326,BRAUN (RUE JEAN),CRAUTHEM,LUXEMBOURG
3326,BETTEMBOURG (RUE DE),CRAUTHEM,LUXEMBOURG
3326,SCHUMACHER (RUE DR AUGUSTE),CRAUTHEM,LUXEMBOURG
3327,INDUSTRIELLE AM BRUCH (ZONE),CRAUTHEM,LUXEMBOURG
3327,BRUCH (ZONE INDUSTRIELLE AM),CRAUTHEM,LUXEMBOURG
3327,LANKERT (RUE),CRAUTHEM,LUXEMBOURG
3327,CHAMPS (RUE DES),CRAUTHEM,LUXEMBOURG
3327,HELLANGE (RUE DE),CRAUTHEM,LUXEMBOURG
3327,MONTAGNE (RUE DE LA),CRAUTHEM,LUXEMBOURG
3327,NEI WISS,CRAUTHEM,LUXEMBOURG
3328,KRIER (RUE ROGER),CRAUTHEM,LUXEMBOURG
3328,STEE (OP DER),CRAUTHEM,LUXEMBOURG
3328,METZLER (RUE),CRAUTHEM,LUXEMBOURG
3328,WEILER (RUE DE),CRAUTHEM,LUXEMBOURG
3328,WAISSEBESCH (IMPASSE),CRAUTHEM,LUXEMBOURG
3329,FORET (RUE DE LA),CRAUTHEM,LUXEMBOURG
3329,HOFFMANN (RUE JEAN-PIERRE),CRAUTHEM,LUXEMBOURG
3330,BARTHEL (RUE EMILE),CRAUTHEM,LUXEMBOURG
3330,FOSSE (RUE DU),CRAUTHEM,LUXEMBOURG
3330,GOEDERT (RUE PAUL),CRAUTHEM,LUXEMBOURG
3330,SCHINTGEN (RUE ALEXANDRE),CRAUTHEM,LUXEMBOURG
3332,GRIMMELBACH (OP),FENNANGE,LUXEMBOURG
3332,ALOUETTES (RUE DES),FENNANGE,LUXEMBOURG
3332,CHAMPS (RUE DES),FENNANGE,LUXEMBOURG
3332,FLAIBANO (RUE),FENNANGE,LUXEMBOURG
3332,EGLISE (RUE DE L'),FENNANGE,LUXEMBOURG
3332,ESCH (ROUTE D'),FENNANGE,LUXEMBOURG
3332,HIESELTERHAFF,FENNANGE,LUXEMBOURG
3333,BEETEBUERGERSTROOSS,HELLANGE,LUXEMBOURG
3333,HOENERWEE,HELLANGE,LUXEMBOURG
3333,ZOUFFTGENERSTROOSS,HELLANGE,LUXEMBOURG
3334,CRAUTHEMERSTROOSS,HELLANGE,LUXEMBOURG
3334,GARERBIERG,HELLANGE,LUXEMBOURG
3335,BUERBIERG (UM),HELLANGE,LUXEMBOURG
3335,SCHOULSTROOSS,HELLANGE,LUXEMBOURG
3336,WISESTROOSS,HELLANGE,LUXEMBOURG
3337,MUNNEREFERSTROOSS,HELLANGE,LUXEMBOURG
3340,MEHLBICH (OP),HUNCHERANGE,LUXEMBOURG
3340,RESISTANCE (RUE DE LA),HUNCHERANGE,LUXEMBOURG
3340,ESCH (ROUTE D'),HUNCHERANGE,LUXEMBOURG
3340,RUISSEAU (RUE DU),HUNCHERANGE,LUXEMBOURG
3340,PEIFFESCHHAFF,FENNANGE,LUXEMBOURG
3341,ECOLE (RUE DE L'),HUNCHERANGE,LUXEMBOURG
3341,EGLISE (RUE DE L'),HUNCHERANGE,LUXEMBOURG
3341,HIEL (RUE),HUNCHERANGE,LUXEMBOURG
3341,MOULIN (RUE DU),HUNCHERANGE,LUXEMBOURG
3341,NOERTZANGE (ROUTE DE),HUNCHERANGE,LUXEMBOURG
3345,BELLE-VUE (RUE),LEUDELANGE,LUXEMBOURG
3346,BETTEMBOURG (RUE DE),LEUDELANGE,LUXEMBOURG
3347,CESSANGE (RUE DE),LEUDELANGE,LUXEMBOURG
3348,CHAMPS (RUE DES),LEUDELANGE,LUXEMBOURG
3349,CHEMIN DE FER (RUE DU),LEUDELANGE,LUXEMBOURG
3349,FER (RUE DU CHEMIN DE),LEUDELANGE,LUXEMBOURG
3350,CIMETIERE (RUE DU),LEUDELANGE,LUXEMBOURG
3351,EHS (RUE),LEUDELANGE,LUXEMBOURG
3352,EICH (RUE),LEUDELANGE,LUXEMBOURG
3353,ESCH (RUE D'),LEUDELANGE,LUXEMBOURG
3354,FORET (RUE DE LA),LEUDELANGE,LUXEMBOURG
3355,GARE (RUE DE LA) N° IMPAIR 71-157,LEUDELANGE,LUXEMBOURG
3355,GARE (RUE DE LA) N° PAIR 80-170,LEUDELANGE,LUXEMBOURG
3356,JUNGEBUSCH (RUE),LEUDELANGE,LUXEMBOURG
3357,EGLISE (RUE DE L'),LEUDELANGE,LUXEMBOURG
3357,KIERCHEPAD (DOMAINE),LEUDELANGE,LUXEMBOURG
3358,LAVOIR (RUE DU),LEUDELANGE,LUXEMBOURG
3359,MERL (RUE DE),LEUDELANGE,LUXEMBOURG
3360,LUXEMBOURG (RUE DE),LEUDELANGE,LUXEMBOURG
3361,MARTYRS (PLACE DES),LEUDELANGE,LUXEMBOURG
3362,MONTEE (RUE DE LA),LEUDELANGE,LUXEMBOURG
3363,PESSENDALL (RUE),LEUDELANGE,LUXEMBOURG
3364,AL STROOSS (RUE),LEUDELANGE,LUXEMBOURG
3364,CHATEAU D'EAU (RUE DU),LEUDELANGE,LUXEMBOURG
3364,POUDRERIE (RUE DE LA),LEUDELANGE,LUXEMBOURG
3365,ROEDGEN (RUE DE),LEUDELANGE,LUXEMBOURG
3366,SCHLEWENHOF (RUE DU),LEUDELANGE,LUXEMBOURG
3367,ROSES (RUE DES),LEUDELANGE,LUXEMBOURG
3368,VALLEE (RUE DE LA),LEUDELANGE,LUXEMBOURG
3369,PRES (RUE DES),LEUDELANGE,LUXEMBOURG
3369,FRONZEL (RUE),LEUDELANGE,LUXEMBOURG
3370,GRASBUSCH (ZONE INDUSTRIELLE),LEUDELANGE,LUXEMBOURG
3370,ROUDENBESCH (RUE),LEUDELANGE,LUXEMBOURG
3371,GRUEFWISS (RUE),LEUDELANGE,LUXEMBOURG
3372,BANN (AM),LEUDELANGE,LUXEMBOURG
3372,BROSIUS (RUE NICOLAS),LEUDELANGE,LUXEMBOURG
3372,FISCHBACH (RUE JEAN),LEUDELANGE,LUXEMBOURG
3372,DROSBACH (RUE),LEUDELANGE,LUXEMBOURG
3372,LAVAL (RUE LEON),LEUDELANGE,LUXEMBOURG
3373,SCHMISELECK (DOMAINE),LEUDELANGE,LUXEMBOURG
3374,SCHAEFERT (DOMAINE),LEUDELANGE,LUXEMBOURG
3375,EELCHESGEWAN,LEUDELANGE,LUXEMBOURG
3375,SCHOOFSWEE,LEUDELANGE,LUXEMBOURG
3376,HALS (DOMAINE OP),LEUDELANGE,LUXEMBOURG
3377,GARE (RUE DE LA) N° IMPAIR 1-69,LEUDELANGE,LUXEMBOURG
3377,GARE (RUE DE LA) N° PAIR 2-78,LEUDELANGE,LUXEMBOURG
3378,PESCHEN (RUE A),LIVANGE,LUXEMBOURG
3378,WISEN (RUE AN DE),LIVANGE,LUXEMBOURG
3378,TURI (RUE DE),LIVANGE,LUXEMBOURG
3378,LUXEMBOURG (ROUTE DE),LIVANGE,LUXEMBOURG
3378,BETTEMBOURG (RUE DE),LIVANGE,LUXEMBOURG
3378,CHAPELLE (RUE DE LA),LIVANGE,LUXEMBOURG
3378,COMMERCANTS (RUE DES),LIVANGE,LUXEMBOURG
3378,EGLISE (RUE DE L'),LIVANGE,LUXEMBOURG
3378,LENTZ (RUE JOSEPH),LIVANGE,LUXEMBOURG
3378,PEPPANGE (RUE DE),LIVANGE,LUXEMBOURG
3378,GEESPELT (RUE),LIVANGE,LUXEMBOURG
3378,LETSCH (RUE LOUIS),LIVANGE,LUXEMBOURG
3380,EGLISE (RUE DE L'),NOERTZANGE,LUXEMBOURG
3380,PRINCIPALE (ROUTE),NOERTZANGE,LUXEMBOURG
3382,GARE (RUE DE LA),NOERTZANGE,LUXEMBOURG
3383,BEAULIEU (CITE),NOERTZANGE,LUXEMBOURG
3384,LOHRWIES (OP DER),NOERTZANGE,LUXEMBOURG
3384,SCHIFFLANGE (ROUTE DE),NOERTZANGE,LUXEMBOURG
3385,BOUDERSBERG (ROUTE DE),NOERTZANGE,LUXEMBOURG
3385,ECOLE (RUE DE L'),NOERTZANGE,LUXEMBOURG
3385,KAYL (ROUTE DE),NOERTZANGE,LUXEMBOURG
3385,WISESTROOSS,NOERTZANGE,LUXEMBOURG
3386,LAMIDEN (AN DE),NOERTZANGE,LUXEMBOURG
3389,KNEPPER (RUE JEAN-JACQUES),PEPPANGE,LUXEMBOURG
3389,RISCHE (RUE ALOISE),PEPPANGE,LUXEMBOURG
3389,ZOUFFTGEN (RUE DE),PEPPANGE,LUXEMBOURG
3389,KRIER-BECKER (RUE LILY),PEPPANGE,LUXEMBOURG
3390,JAMINET (RUE JEAN),PEPPANGE,LUXEMBOURG
3390,CRAUTHEM (RUE DE),PEPPANGE,LUXEMBOURG
3390,HELLANGE (RUE DE),PEPPANGE,LUXEMBOURG
3390,KIRCHWOIS,PEPPANGE,LUXEMBOURG
3390,GRIECHT (AN DER),PEPPANGE,LUXEMBOURG
3391,BENOIT (RUE ST.),PEPPANGE,LUXEMBOURG
3391,EGLISE (RUE DE L'),PEPPANGE,LUXEMBOURG
3391,FEDERSPIL (RUE ALEX),PEPPANGE,LUXEMBOURG
3391,HAUTE (RUE),PEPPANGE,LUXEMBOURG
3391,MONTAGNE (RUE DE LA),PEPPANGE,LUXEMBOURG
3391,PONTS (RUE DES),PEPPANGE,LUXEMBOURG
3392,BOMMERT (RUE),ROEDGEN,LUXEMBOURG
3392,BREIT (RUE),ROEDGEN,LUXEMBOURG
3392,CHAPELLE (RUE DE LA),ROEDGEN,LUXEMBOURG
3392,LUXEMBOURG (RUE DE),ROEDGEN,LUXEMBOURG
3393,KIEM (RUE DU),ROEDGEN,LUXEMBOURG
3393,LETSCHHECK (RUE),ROEDGEN,LUXEMBOURG
3393,JARDINS (RUE DES),ROEDGEN,LUXEMBOURG
3393,HENTGEN (RUE ALOYSE),ROEDGEN,LUXEMBOURG
3394,GRAND-RUE,ROESER,LUXEMBOURG
3395,BIVANGE (RUE DE),ROESER,LUXEMBOURG
3395,FLEURS (RUE DES),ROESER,LUXEMBOURG
3396,THOMAS-CLEMENT (RUE MARGUERITE),ROESER,LUXEMBOURG
3396,ALZETTE (RUE DE L'),ROESER,LUXEMBOURG
3396,CIMETIERE (RUE DU),ROESER,LUXEMBOURG
3396,FORGE (RUE DE LA),ROESER,LUXEMBOURG
3397,BRILL (RUE DU),ROESER,LUXEMBOURG
3397,SACRIFIES 1940-1945 (RUE DES),ROESER,LUXEMBOURG
3397,1940-1945 (RUE DES SACRIFIES),ROESER,LUXEMBOURG
3397,ALZINGEN (RUE D'),ROESER,LUXEMBOURG
3397,WEIRIG (RUE JEAN),ROESER,LUXEMBOURG
3397,SCHLAMMESTE (RUE),ROESER,LUXEMBOURG
3397,HOEHL (RUE),ROESER,LUXEMBOURG
3398,ORADOUR (RUE D'),ROESER,LUXEMBOURG
3401,BOITES POSTALES N° 1-99,DUDELANGE,LUXEMBOURG
3402,BOITES POSTALES N° 100-199,DUDELANGE,LUXEMBOURG
3403,BOITES POSTALES N° 200-299,DUDELANGE,LUXEMBOURG
3409,ABATTOIR (RUE DE L'),DUDELANGE,LUXEMBOURG
3410,AUBEPINES (RUE DES),DUDELANGE,LUXEMBOURG
3411,ACIER (RUE DE L'),DUDELANGE,LUXEMBOURG
3412,GRAND-DUC ADOLPHE (RUE),DUDELANGE,LUXEMBOURG
3412,ADOLPHE (RUE GRAND-DUC),DUDELANGE,LUXEMBOURG
3413,BALTZING (RUE),DUDELANGE,LUXEMBOURG
3414,BANNENT (RUE),DUDELANGE,LUXEMBOURG
3415,BARBANSON (RUE GASTON),DUDELANGE,LUXEMBOURG
3416,BARBE (RUE STE.),DUDELANGE,LUXEMBOURG
3417,BAUSCH (RUE JEAN-PIERRE),DUDELANGE,LUXEMBOURG
3418,BELAIR (RUE),DUDELANGE,LUXEMBOURG
3419,BENOIT (RUE ALPHONSE),DUDELANGE,LUXEMBOURG
3420,BERCHEM (RUE JEAN),DUDELANGE,LUXEMBOURG
3421,BERGER (RUE DU),DUDELANGE,LUXEMBOURG
3422,COMTE DE BERTIER (RUE),DUDELANGE,LUXEMBOURG
3422,BERTIER (RUE COMTE DE),DUDELANGE,LUXEMBOURG
3423,BESSEMER (RUE HENRI),DUDELANGE,LUXEMBOURG
3424,NUDDELSFABRIK (OP DER),DUDELANGE,LUXEMBOURG
3424,BETTEMBOURG (RUE DE),DUDELANGE,LUXEMBOURG
3425,BIEVER (RUE NIC.),DUDELANGE,LUXEMBOURG
3425,HARTMANN (RUE RENE),DUDELANGE,LUXEMBOURG
3426,BODRY (RUE NIC),DUDELANGE,LUXEMBOURG
3427,BOITENBERG (RUE),DUDELANGE,LUXEMBOURG
3428,BOUDERSBERG (ROUTE DE),DUDELANGE,LUXEMBOURG
3429,BURANGE (ROUTE DE),DUDELANGE,LUXEMBOURG
3430,BOISSAUX (RUE RY),DUDELANGE,LUXEMBOURG
3431,BRASSERIE (RUE DE LA),DUDELANGE,LUXEMBOURG
3432,ANGELDALL (RUE),DUDELANGE,LUXEMBOURG
3432,ROMAINS (RUE DES),DUDELANGE,LUXEMBOURG
3432,GAULOIS (RUE DES),DUDELANGE,LUXEMBOURG
3432,BERNARD (RUE DR ORPHEE),DUDELANGE,LUXEMBOURG
3432,WOLFF (RUE JEAN-BAPTISTE),DUDELANGE,LUXEMBOURG
3432,MYLIUS (RUE JEAN),DUDELANGE,LUXEMBOURG
3433,BOULEAUX (RUE DES),DUDELANGE,LUXEMBOURG
3435,BERG-CLAUSSE (RUE MARIE),DUDELANGE,LUXEMBOURG
3436,DUERF (AM),DUDELANGE,LUXEMBOURG
3439,CECA (RUE DE LA),DUDELANGE,LUXEMBOURG
3440,GRANDE-DUCHESSE CHARLOTTE (AVENUE) N° PAIR,DUDELANGE,LUXEMBOURG
3440,CHARLOTTE (AVENUE GRANDE-DUCHESSE) N° PAIR,DUDELANGE,LUXEMBOURG
3441,GRANDE-DUCHESSE CHARLOTTE (AVENUE) N° IMPAIR,DUDELANGE,LUXEMBOURG
3441,CHARLOTTE (AVENUE GRANDE-DUCHESSE) N° IMPAIR,DUDELANGE,LUXEMBOURG
3442,CHAMPS (RUE DES),DUDELANGE,LUXEMBOURG
3443,CHAPELLE (RUE DE LA),DUDELANGE,LUXEMBOURG
3444,CLEMENT (RUE HUBERT),DUDELANGE,LUXEMBOURG
3445,CONRAD (RUE EUGENE),DUDELANGE,LUXEMBOURG
3446,CUNGS (RUE MATHIAS),DUDELANGE,LUXEMBOURG
3447,VIOLETTES (RUE DES),DUDELANGE,LUXEMBOURG
3447,CURIE (RUE),DUDELANGE,LUXEMBOURG
3448,DICKS (RUE),DUDELANGE,LUXEMBOURG
3449,DUPONG (RUE PIERRE),DUDELANGE,LUXEMBOURG
3450,COMMERCE (RUE DU),DUDELANGE,LUXEMBOURG
3451,RIEDGEN (ZONE INDUSTRIELLE),DUDELANGE,LUXEMBOURG
3452,INDUSTRIELLE WOLSER (ZONE),DUDELANGE,LUXEMBOURG
3452,WOLSER (ZONE INDUSTRIELLE),DUDELANGE,LUXEMBOURG
3453,BLEUETS (RUE DES),DUDELANGE,LUXEMBOURG
3453,BOUJEL (IM),DUDELANGE,LUXEMBOURG
3453,COQUELICOTS (RUE DES),DUDELANGE,LUXEMBOURG
3453,MARGUERITES (RUE DES),DUDELANGE,LUXEMBOURG
3453,MUGUET (RUE DU),DUDELANGE,LUXEMBOURG
3454,BIEVER-WAGNER (PLACE CECILE),DUDELANGE,LUXEMBOURG
3454,BIGELBACH-FOHRMANN (RUE MARTHE),DUDELANGE,LUXEMBOURG
3460,EAU (RUE DE L'),DUDELANGE,LUXEMBOURG
3461,ECOLES (RUE DES),DUDELANGE,LUXEMBOURG
3462,EDISON (RUE),DUDELANGE,LUXEMBOURG
3463,EGLISE (RUE DE L'),DUDELANGE,LUXEMBOURG
3464,EIFFES (RUE JEAN),DUDELANGE,LUXEMBOURG
3465,ETANG (RUE DE L'),DUDELANGE,LUXEMBOURG
3466,CHEMIN DE FER (RUE DU),DUDELANGE,LUXEMBOURG
3466,FER (RUE DU CHEMIN DE),DUDELANGE,LUXEMBOURG
3467,FLEMING (RUE ALEXANDRE),DUDELANGE,LUXEMBOURG
3468,FLEURS (RUE DES),DUDELANGE,LUXEMBOURG
3469,FRIEDRICH (RUE JEAN),DUDELANGE,LUXEMBOURG
3470,FONTAINE (RUE DE LA),DUDELANGE,LUXEMBOURG
3471,FORET (RUE DE LA),DUDELANGE,LUXEMBOURG
3472,CHATEAU FORT (RUE DU),DUDELANGE,LUXEMBOURG
3472,FORT (RUE DU CHATEAU),DUDELANGE,LUXEMBOURG
3473,FOXENHIEL (AN DER),DUDELANGE,LUXEMBOURG
3474,LIESCH (RUE AUGUSTE),DUDELANGE,LUXEMBOURG
3474,WEE (SCHWAARZE),DUDELANGE,LUXEMBOURG
3475,THIONVILLE (ROUTE DE),DUDELANGE,LUXEMBOURG
3475,CENTENAIRE (RUE DU),DUDELANGE,LUXEMBOURG
3476,REITESCHKOPP (RUE),DUDELANGE,LUXEMBOURG
3480,GAFFELT (RUE),DUDELANGE,LUXEMBOURG
3481,GARE-USINES (RUE),DUDELANGE,LUXEMBOURG
3482,GENETS (RUE DES),DUDELANGE,LUXEMBOURG
3482,GIDE (RUE ANDRE),DUDELANGE,LUXEMBOURG
3483,GINDT (RUE MICHEL),DUDELANGE,LUXEMBOURG
3484,GOETHE (RUE),DUDELANGE,LUXEMBOURG
3485,GYMNICH (PLACE),DUDELANGE,LUXEMBOURG
3486,HAUWENPAERCHEN (AN),DUDELANGE,LUXEMBOURG
3487,DUNANT (RUE HENRI),DUDELANGE,LUXEMBOURG
3487,FOLLEREAU (RUE RAOUL),DUDELANGE,LUXEMBOURG
3487,HELLANGE (ROUTE DE),DUDELANGE,LUXEMBOURG
3488,HOPITAL (RUE DE L'),DUDELANGE,LUXEMBOURG
3489,MAYRISCH DE ST. HUBERT (RUE MME),DUDELANGE,LUXEMBOURG
3489,HUBERT (RUE MME MAYRISCH DE ST.),DUDELANGE,LUXEMBOURG
3490,JAURES (RUE JEAN),DUDELANGE,LUXEMBOURG
3491,HINNEFEN (AN),DUDELANGE,LUXEMBOURG
3492,MONT ST. JEAN (RUE),DUDELANGE,LUXEMBOURG
3492,JEAN (RUE MONT ST.),DUDELANGE,LUXEMBOURG
3493,WEBER (RUE BATTY),DUDELANGE,LUXEMBOURG
3501,KAYSER (RUE ALOYSE),DUDELANGE,LUXEMBOURG
3502,STADE JOHN F. KENNEDY (RUE),DUDELANGE,LUXEMBOURG
3502,KENNEDY (RUE STADE JOHN F.),DUDELANGE,LUXEMBOURG
3503,KRAEIZBIERG (UM),DUDELANGE,LUXEMBOURG
3504,KRIER (RUE PIERRE),DUDELANGE,LUXEMBOURG
3505,LANG (RUE DOMINIQUE),DUDELANGE,LUXEMBOURG
3506,LARGE (RUE),DUDELANGE,LUXEMBOURG
3507,ABBE LEMIRE (RUE),DUDELANGE,LUXEMBOURG
3507,LEMIRE (RUE ABBE),DUDELANGE,LUXEMBOURG
3508,LENKESCHLEI (OP),DUDELANGE,LUXEMBOURG
3509,LENTZ (RUE),DUDELANGE,LUXEMBOURG
3510,LIBERATION (RUE DE LA) N° 1-46,DUDELANGE,LUXEMBOURG
3511,LIBERATION (RUE DE LA) N° 47-150,DUDELANGE,LUXEMBOURG
3512,LIBERATION (RUE DE LA) N° 151-999,DUDELANGE,LUXEMBOURG
3513,LUDWIG (RUE EMILE),DUDELANGE,LUXEMBOURG
3514,KAYL (ROUTE DE),DUDELANGE,LUXEMBOURG
3515,LUXEMBOURG (ROUTE DE),DUDELANGE,LUXEMBOURG
3516,LUMIERE (RUE),DUDELANGE,LUXEMBOURG
3517,VIENOT-MAYRISCH (RUE ANDREE),DUDELANGE,LUXEMBOURG
3517,STEINMETZ-LUDWIG (RUE MILLY),DUDELANGE,LUXEMBOURG
3520,MARTIN (RUE ST.),DUDELANGE,LUXEMBOURG
3521,MARX (RUE KARL),DUDELANGE,LUXEMBOURG
3522,MAYRISCH (RUE EMILE),DUDELANGE,LUXEMBOURG
3523,MENAGER (RUE LAURENT),DUDELANGE,LUXEMBOURG
3524,METZ (RUE NORBERT),DUDELANGE,LUXEMBOURG
3525,MEYER (CITE ALOYSE),DUDELANGE,LUXEMBOURG
3526,MINIERES (RUE DES),DUDELANGE,LUXEMBOURG
3529,CARMES-HEFFENISCH (RUE MARIE),DUDELANGE,LUXEMBOURG
3530,NOERTZANGE (ROUTE DE),DUDELANGE,LUXEMBOURG
3531,NORD (RUE DU),DUDELANGE,LUXEMBOURG
3532,STADE JOS NOSBAUM (RUE DU),DUDELANGE,LUXEMBOURG
3532,NOSBAUM (RUE DU STADE JOS),DUDELANGE,LUXEMBOURG
3539,PRUNELLES (RUE DES),DUDELANGE,LUXEMBOURG
3540,ORIGER (RUE JEAN),DUDELANGE,LUXEMBOURG
3541,PAIX (RUE DE LA),DUDELANGE,LUXEMBOURG
3542,PARC (RUE DU),DUDELANGE,LUXEMBOURG
3543,PASTEUR (RUE),DUDELANGE,LUXEMBOURG
3544,WOLTER (RUE JEAN),DUDELANGE,LUXEMBOURG
3545,PRES (RUE DES),DUDELANGE,LUXEMBOURG
3546,RASQUIN (RUE MICHEL),DUDELANGE,LUXEMBOURG
3547,REIFENBERG (RUE JACQUES),DUDELANGE,LUXEMBOURG
3548,RIBESCHPONT (RUE),DUDELANGE,LUXEMBOURG
3549,RIVIERE (RUE DE LA),DUDELANGE,LUXEMBOURG
3550,RODANGE (RUE MICHEL),DUDELANGE,LUXEMBOURG
3551,RUCKESCH-GAESSEL,DUDELANGE,LUXEMBOURG
3552,CONRADY (RUE NIC),DUDELANGE,LUXEMBOURG
3553,HANZENTHAL (RUE),DUDELANGE,LUXEMBOURG
3554,WERCOLLIER (RUE LUCIEN),DUDELANGE,LUXEMBOURG
3555,RECH (RUE LOUIS),DUDELANGE,LUXEMBOURG
3560,SAULES (RUE DES),DUDELANGE,LUXEMBOURG
3561,INDEPENDANCE (RUE DE L'),DUDELANGE,LUXEMBOURG
3562,SCHILLER (RUE),DUDELANGE,LUXEMBOURG
3563,SCHMIT (RUE MARCEL),DUDELANGE,LUXEMBOURG
3564,SCHORTGEN (RUE),DUDELANGE,LUXEMBOURG
3565,SCHUMACHER (RUE FANY),DUDELANGE,LUXEMBOURG
3566,SCHUMAN (RUE ROBERT),DUDELANGE,LUXEMBOURG
3567,SCHWEITZER (RUE DR),DUDELANGE,LUXEMBOURG
3568,SIMON (RUE JEAN),DUDELANGE,LUXEMBOURG
3569,TATTENBERG (RUE),DUDELANGE,LUXEMBOURG
3570,TESCH (RUE VICTOR),DUDELANGE,LUXEMBOURG
3571,THEIS (RUE PIERRE),DUDELANGE,LUXEMBOURG
3572,PERE JACQUES THIEL (RUE REV.),DUDELANGE,LUXEMBOURG
3572,THIEL (RUE REV. PERE JACQUES),DUDELANGE,LUXEMBOURG
3573,THIEL (RUE THEODORE),DUDELANGE,LUXEMBOURG
3574,THOMAS (RUE SIDNEY),DUDELANGE,LUXEMBOURG
3575,TOUR (RUE DE LA),DUDELANGE,LUXEMBOURG
3576,CREMMER (RUE ALBERT),DUDELANGE,LUXEMBOURG
3582,GINZEBIERG,DUDELANGE,LUXEMBOURG
3583,DITZENHECK (RUE),DUDELANGE,LUXEMBOURG
3583,POSEURS (RUE DES),DUDELANGE,LUXEMBOURG
3583,MOULEURS (RUE DES),DUDELANGE,LUXEMBOURG
3583,FORGERONS (RUE DES),DUDELANGE,LUXEMBOURG
3583,LAMINEURS (RUE DES),DUDELANGE,LUXEMBOURG
3583,FONDEURS (RUE DES),DUDELANGE,LUXEMBOURG
3583,SOIBELKAUL (AN DER),DUDELANGE,LUXEMBOURG
3583,CHAUDRONNIERS (RUE DES),DUDELANGE,LUXEMBOURG
3583,TRACEURS (RUE DES),DUDELANGE,LUXEMBOURG
3583,BOBINEURS (RUE DES),DUDELANGE,LUXEMBOURG
3584,LEBORK (RUE DE),DUDELANGE,LUXEMBOURG
3585,TUNNEL (UM),DUDELANGE,LUXEMBOURG
3588,LAUENBURG (RUE DE),DUDELANGE,LUXEMBOURG
3588,MANOM (RUE DE),DUDELANGE,LUXEMBOURG
3589,MODELEURS (RUE DES),DUDELANGE,LUXEMBOURG
3590,HOTEL DE VILLE (PLACE DE L'),DUDELANGE,LUXEMBOURG
3590,VILLE (PLACE DE L'HOTEL DE),DUDELANGE,LUXEMBOURG
3591,VALLEE (RUE DE LA),DUDELANGE,LUXEMBOURG
3592,VERTE (RUE),DUDELANGE,LUXEMBOURG
3593,VOLMERANGE (ROUTE DE),DUDELANGE,LUXEMBOURG
3594,WEIERCHEN (AM),DUDELANGE,LUXEMBOURG
3595,WELTER (RUE DR),DUDELANGE,LUXEMBOURG
3596,WEIRICH (RUE LEON),DUDELANGE,LUXEMBOURG
3597,ZINNEN (RUE ANTOINE),DUDELANGE,LUXEMBOURG
3598,ZOUFFTGEN (ROUTE DE),DUDELANGE,LUXEMBOURG
3601,BOITES POSTALES N° 1-99,KAYL,LUXEMBOURG
3611,BECHEL (RUE),KAYL,LUXEMBOURG
3612,BERENS (CITE),KAYL,LUXEMBOURG
3613,BRILL (QUARTIER),KAYL,LUXEMBOURG
3614,BRUCHERBERG (RUE),KAYL,LUXEMBOURG
3615,CHAMPS (RUE DES),KAYL,LUXEMBOURG
3616,COMMERCE (RUE DU),KAYL,LUXEMBOURG
3617,CHAPELLE (RUE DE LA),KAYL,LUXEMBOURG
3620,NOTRE-DAME (RUE) N° PAIR,KAYL,LUXEMBOURG
